Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2023-01-22,"Full Metal Jacket",5.10a,,https://www.mountainproject.com/route/112363502/full-metal-jacket,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Honeymoon",3.0,-1,Lead,Flash,Sport,,,2600
2023-01-22,"Flower Power",5.10d,,https://www.mountainproject.com/route/112455355/flower-power,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Botanical Garden",2.9,3,Lead,Onsight,Sport,,80,3500
2023-01-22,Androgynous,5.10d,,https://www.mountainproject.com/route/116357889/androgynous,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Botanical Garden",2.5,3,Lead,,Sport,,62,3500
2023-01-22,"Spirit Mango",5.10b,,https://www.mountainproject.com/route/116357874/spirit-mango,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Botanical Garden",2.7,3,Lead,Onsight,Sport,,70,2900
2023-01-21,"Fürs Müeti",5.9,,https://www.mountainproject.com/route/116074526/furs-mueti,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Swiss Oldies",2.7,-1,Lead,,Sport,,90,2400
2023-01-21,Alhumba,5.9,,https://www.mountainproject.com/route/113700683/alhumba,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Swiss Oldies",2.5,-1,Lead,Onsight,Sport,,90,2400
2023-01-21,"Graziöses Elefäntli",5.9+,,https://www.mountainproject.com/route/113700664/grazioses-elefantli,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Swiss Oldies",3.2,-1,Lead,Onsight,Sport,,66,2500
2023-01-21,"Dengue Queen",5.9+,,https://www.mountainproject.com/route/110114843/dengue-queen,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Hilton",1.2,1,Lead,,Sport,,100,2500
2023-01-20,"Dancing Butterflies",5.9,,https://www.mountainproject.com/route/112349226/dancing-butterflies,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Elephant",2.8,-1,Lead,,Sport,,,2400
2023-01-20,"Couple Stress",5.9+,,https://www.mountainproject.com/route/112349265/couple-stress,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Elephant",2.4,-1,Lead,,Sport,,,2500
2023-01-19,"Drei Umdrehungen",5.10c,hard!,https://www.mountainproject.com/route/112455512/drei-umdrehungen,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Partymeile",2.9,3,Lead,Onsight,Sport,,45,3200
2023-01-19,"Beginner's Roof",5.10a,,https://www.mountainproject.com/route/112363470/beginners-roof,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Elephant",2.8,-1,Follow,,Sport,,,2600
2023-01-19,"Sorry No Have",5.10b/c,,https://www.mountainproject.com/route/112363460/sorry-no-have,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Elephant",2.7,-1,Lead,Onsight,Sport,,45,3100
2023-01-19,"Its Raining Man",5.10d,,https://www.mountainproject.com/route/112459697/its-raining-man,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Elephant",2.7,-1,Lead,Onsight,Sport,,50,3500
2023-01-19,"Mon General",5.11a,,https://www.mountainproject.com/route/110114852/mon-general,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Hilton",3.4,-1,Lead,,Sport,,90,4600
2023-01-19,"Pinzgauer Bua",5.10a,,https://www.mountainproject.com/route/110114874/pinzgauer-bua,1,"International > Asia > Laos > Thakhek (Pha Tam Kam) > Hilton",3.1,-1,Lead,Onsight,Sport,,75,2600
2023-01-12,Humanality,5.10c/d,,https://www.mountainproject.com/route/105895220/humanality,4,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Tonsai Beach (Freedom Bar Area) > Ladder Routes (Humanality Area)",3.8,-1,Lead,,Sport,,300,3400
2023-01-11,"Devil Cat",5.10c,,https://www.mountainproject.com/route/111636306/devil-cat,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Cat Wall",2.2,-1,Lead,Flash,Sport,,75,3200
2023-01-10,"Missing Snow",5.10c/d,,https://www.mountainproject.com/route/105896088/missing-snow,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Tyrolean Wall",3.4,3,Lead,,Sport,5.10d,,3400
2023-01-10,"Longes Feschtl",5.11a,,https://www.mountainproject.com/route/105896587/longes-feschtl,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Tyrolean Wall",1.9,-1,Lead,,Sport,,,4600
2023-01-10,"Pahn Taa Lod aka Schlingel Moritz",5.10a,,https://www.mountainproject.com/route/105896223/pahn-taa-lod-aka-schlingel-moritz,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Dum's Kitchen",2.3,-1,Lead,Onsight,Sport,,,2600
2023-01-09,"Orange Chandeliers",5.11b,"go right. really really really right",https://www.mountainproject.com/route/106089036/orange-chandeliers,3,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Ao Nang Tower",3.8,-1,Lead,,Sport,,250,4900
2023-01-07,"Inaka (The Country)",5.11b/c,"pretty dirty but crazy movement and awesome setting l. I thought bolting was weird- good holds more to the left and bolts to the right ",https://www.mountainproject.com/route/112418572/inaka-the-country,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Railay West > The Thaiwand",3.6,-1,Lead,,Sport,,70,5100
2023-01-07,"Short & Easy",5.9,,https://www.mountainproject.com/route/106257710/short-easy,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Phra Nang Beach > Escher World",1.9,-1,Lead,Onsight,Sport,,40,2400
2023-01-07,"No Name",5.10b/c,"Marking this humming song for me ",https://www.mountainproject.com/route/106257722/no-name,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Phra Nang Beach > Escher World",2.3,-1,Lead,Onsight,Sport,,35,3100
2023-01-07,Scorpion,5.10b,,https://www.mountainproject.com/route/112418300/scorpion,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Phra Nang Beach > Escher World",2.4,-1,Lead,Onsight,Sport,,50,2900
2023-01-07,"The Best Route In Minnesota",5.11a,"!!!!!! Tooo good. Very dry in Jan 2023, bolts looked good to me, though I’m no expert",https://www.mountainproject.com/route/106062331/the-best-route-in-minnesota,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Phra Nang Beach > Escher World",3.8,4,Lead,Onsight,Sport,5.10d,90,4600
2023-01-06,"A Man Can Tell 1,000 Lies",5.10a,,https://www.mountainproject.com/route/106094799/a-man-can-tell-1000-lies,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Railay West > Wee's Present",3.0,-1,Lead,Onsight,Sport,5.9,50,2600
2023-01-06,"Hello Christine",5.10b,,https://www.mountainproject.com/route/106094784/hello-christine,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Railay West > Wee's Present",2.8,-1,Lead,Onsight,Sport,5.10b,65,2900
2023-01-06,"Monkey Love",5.10c,,https://www.mountainproject.com/route/105925326/monkey-love,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Railay West > The Thaiwand",3.5,4,Lead,Onsight,Sport,,80,3200
2023-01-05,"Desayuno de Nono",5.10,,https://www.mountainproject.com/route/108645762/desayuno-de-nono,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Eagle Wall",3.1,-1,Lead,Flash,Sport,,105,3000
2023-01-05,"Made In Spain",5.10c,,https://www.mountainproject.com/route/110161902/made-in-spain,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Eagle Wall",2.7,-1,Lead,Redpoint,Sport,,65,3200
2023-01-05,"Australian Invasion",5.10d,,https://www.mountainproject.com/route/110161913/australian-invasion,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Eagle Wall",2.8,-1,Lead,Redpoint,Sport,,65,3500
2023-01-05,"Dead Spanish Bolts",5.9+,,https://www.mountainproject.com/route/106083674/dead-spanish-bolts,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Eagle Wall",2.6,-1,Lead,Onsight,Sport,,85,2500
2023-01-04,"For Helga",5.10a,,https://www.mountainproject.com/route/106087863/for-helga,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Fire Wall",2.7,-1,Follow,,Sport,,100,2600
2023-01-04,"Groove Tube",5.9-,,https://www.mountainproject.com/route/105901068/groove-tube,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Fire Wall",3.5,-1,Lead,Onsight,Sport,,90,2300
2023-01-04,"Climb of the Ancient Mariner",5.10-,,https://www.mountainproject.com/route/108645719/climb-of-the-ancient-mariner,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Melting Wall",2.7,-1,Lead,,Sport,,90,2700
2023-01-04,"Boob Tube",5.10c,,https://www.mountainproject.com/route/106083752/boob-tube,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Fire Wall",2.8,-1,TR,,Sport,,75,3200
2023-01-04,"Up in Smoke",5.10b,,https://www.mountainproject.com/route/112106514/up-in-smoke,1,"International > Asia > Thailand > South - Islands & Beaches > Laem Phra Nang (Railay & Tonsai) > Tonsai Bay > Fire Wall",2.8,-1,Lead,Flash,Sport,,60,2900
2022-11-22,Pinhead,"5.8+ V0",,https://www.mountainproject.com/route/105722209/pinhead,1,"California > Joshua Tree National Park > *Joshua Tree Bouldering* > Hidden Valley Area Bouldering > Hidden Valley Campground Bouldering > HVCG Bouldering Circuit > HVCG North > Pinhead Boulder",2.9,-1,Flash,,Boulder,,15,2200
2022-11-22,"The Flake (Temporarily closed due to rockfall)",5.8,"Chimney hard ",https://www.mountainproject.com/route/105721654/the-flake-temporarily-closed-due-to-rockfall,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > Intersection Rock",3.2,-1,Lead,,Trad,5.9,150,2100
2022-11-22,"Double Cross",5.7+,,https://www.mountainproject.com/route/105721615/double-cross,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face",3.5,4,Lead,,Trad,,95,1900
2022-11-21,"SW Corner",5.6,"Kinda boring not spicy",https://www.mountainproject.com/route/105721747/sw-corner,1,"California > Joshua Tree National Park > Central Joshua Tree > Sheep Pass Area > Ryan Campground > Headstone Rock",3.4,3,Lead,Onsight,Sport,,50,1600
2022-11-19,Flameblower,5.10d,"Fell once on onsight attempt ",https://www.mountainproject.com/route/107431251/flameblower,1,"Nevada > Southern Nevada > Red Rocks > (05) Sandstone Quarry > Calico Hills Trail > Stratocaster Area",3.6,4,Lead,Fell/Hung,Sport,,95,3500
2022-11-19,"Eat My Shorts",5.7+,,https://www.mountainproject.com/route/111609620/eat-my-shorts,1,"Nevada > Southern Nevada > Red Rocks > (05) Sandstone Quarry > Calico Hills Trail > Running Man Wall",2.4,-1,Lead,Onsight,Sport,,80,1900
2022-11-19,"Frictiony Face Panty Waist",5.9,,https://www.mountainproject.com/route/107089591/frictiony-face-panty-waist,1,"Nevada > Southern Nevada > Red Rocks > (05) Sandstone Quarry > Calico Hills Trail > Running Man Wall",2.8,-1,Lead,Flash,Sport,,80,2400
2022-11-18,"The Wave",V3,"!!! 1st v3 flash",https://www.mountainproject.com/route/113802237/the-wave,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (04) The Pearl Area > The Wave Boulder",3.0,-1,Flash,,Boulder,,15,20300
2022-11-18,Sorange,V3,"After 10 attempts!",https://www.mountainproject.com/route/114000113/sorange,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (01) West Cluster > Sorange Boulder",3.4,-1,Send,,Boulder,,,20300
2022-11-18,"Monkey Bars",V2,Whaaaa,https://www.mountainproject.com/route/106657521/monkey-bars,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (05) East Cluster > Monkey Bar Boulder",3.6,4,Send,,Boulder,,,20200
2022-11-18,Epinephrine,5.9,"Climbed with goose c2c 17.5 hrs. 4am at the lot, base at 6. Topped out at 6, car at 9:30. Would rap after chimneys if I did it again. One party behind us. High 60/low 40 PERFECT weather for the climb!! Only need 1 smartwater. bring a good headlamp and good shoes, rly light pack, wag bag (trauma).

I found the 5th class at the top rly exposed/high consequence not to rope up.. the ramp up to the tree was also scary! I would simul all the way to the tree! 

Brought .3-4 with doubles in .5-3, rack of nuts (I used em!), 6qds, 3 alpines and I would bring a little more gear next time, maybe just double the smaller pieces, and a few more alpines 

I led 1,3,6, 7, 9, 11 and the simuling ",https://www.mountainproject.com/route/105732422/epinephrine,13,"Nevada > Southern Nevada > Red Rocks > (16) Black Velvet Canyon > Black Velvet Wall",3.9,4,Lead,,Trad,,1600,2400
2022-11-15,Scarface,5.11a/b,"Fell twice ",https://www.mountainproject.com/route/105717484/scarface,1,"Utah > Southeast Utah > Indian Creek > Scarface",3.8,-1,TR,,Trad,,,4800
2022-11-15,Vienna,5.11-,"Gave up halfway ",https://www.mountainproject.com/route/106787270/vienna,1,"Utah > Southeast Utah > Indian Creek > Scarface",2.7,-1,TR,,Trad,,60,4700
2022-11-14,"Generic Crack",5.10-,,https://www.mountainproject.com/route/105717328/generic-crack,1,"Utah > Southeast Utah > Indian Creek > Donnelly Canyon",3.4,-1,TR,,Trad,,120,2700
2022-11-14,"Elephant Man",5.10-,,https://www.mountainproject.com/route/105717661/elephant-man,1,"Utah > Southeast Utah > Indian Creek > Donnelly Canyon",2.6,-1,TR,,Trad,,80,2700
2022-11-14,"Chocolate Corner",5.9+,"! ",https://www.mountainproject.com/route/105717349/chocolate-corner,1,"Utah > Southeast Utah > Indian Creek > Donnelly Canyon",3.0,-1,TR,,Trad,,50,2500
2022-11-13,"Generic Spark",5.9,,https://www.mountainproject.com/route/107565782/generic-spark,1,"Utah > Southeast Utah > Indian Creek > Sparks Wall",2.8,-1,Lead,Flash,Trad,,50,2400
2022-11-12,"Nervous in Suburbia",5.10a,"After 1 attempt got the rp! Start is harddd",https://www.mountainproject.com/route/105717502/nervous-in-suburbia,1,"Utah > Southeast Utah > Potash Road > Wall Street",3.1,-1,Lead,Redpoint,Sport,,50,2600
2022-11-12,"30 Seconds Over Potash",5.8+,,https://www.mountainproject.com/route/105717463/30-seconds-over-potash,1,"Utah > Southeast Utah > Potash Road > Wall Street",3.1,-1,Lead,Flash,Trad,,80,2200
2022-11-07,"1/2 Route",5.10+,,https://www.mountainproject.com/route/105717895/12-route,1,"Utah > Southwest Utah > Zion National Park > Kolob Canyon > South Fork of Taylor > Namaste Wall",3.8,-1,Lead,Flash,Sport,,80,3300
2022-11-06,"Wald Face",V2,,https://www.mountainproject.com/route/108731193/wald-face,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (03) Main Area > Potato Chip",2.5,-1,Flash,,Boulder,,12,20200
2022-11-06,"Potato Chips",V2,,https://www.mountainproject.com/route/106650919/potato-chips,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (03) Main Area > Potato Chip",3.2,-1,Send,,Boulder,,12,20200
2022-11-06,"Poker Chips",V0-1,,https://www.mountainproject.com/route/106650925/poker-chips,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (03) Main Area > Potato Chip",3.0,-1,Send,,Boulder,,,20050
2022-11-06,Snagglepuss,5.11a,,https://www.mountainproject.com/route/108781019/snagglepuss,1,"Nevada > Southern Nevada > Red Rocks > (01) Calico Basin > Red Spring > Coco Crag",3.5,4,Lead,Redpoint,Sport,,80,4600
2022-11-06,Snagglepuss,5.11a,Clean,https://www.mountainproject.com/route/108781019/snagglepuss,1,"Nevada > Southern Nevada > Red Rocks > (01) Calico Basin > Red Spring > Coco Crag",3.5,4,TR,,Sport,,80,4600
2022-11-05,"Perfect Poser","V1 R","Downcljmb was hard!",https://www.mountainproject.com/route/105959433/perfect-poser,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (02) Cube Area > The Cube",3.7,3,Flash,,Boulder,,25,20100
2022-11-05,Venom,V1,,https://www.mountainproject.com/route/121850817/venom,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (05) East Cluster > Bill's Boulder",1.8,-1,Flash,,Boulder,,12,20100
2022-11-05,"I Disagree",V1,,https://www.mountainproject.com/route/106657499/i-disagree,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (05) East Cluster > Bill's Boulder",2.2,-1,Flash,,Boulder,,12,20100
2022-11-05,"The Spreader",V0,,https://www.mountainproject.com/route/110224675/the-spreader,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (04) The Pearl Area > The Pearl",2.4,-1,Flash,,Boulder,,10,20008
2022-11-05,"Six Pack",V0,,https://www.mountainproject.com/route/107030486/six-pack,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (04) The Pearl Area > The Pearl",2.2,-1,Flash,,Boulder,,11,20008
2022-11-05,"Clam Bumper Right",V0,,https://www.mountainproject.com/route/116980157/clam-bumper-right,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (04) The Pearl Area > The Pearl",1.8,-1,Flash,,Boulder,,10,20008
2022-11-05,"Northeast Face Center",V1,,https://www.mountainproject.com/route/110224533/northeast-face-center,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (04) The Pearl Area > The Pearl",2.1,-1,Flash,,Boulder,,10,20100
2022-11-05,"Potato Chips",V2,,https://www.mountainproject.com/route/106650919/potato-chips,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (03) Main Area > Potato Chip",3.2,-1,Flash,,Boulder,,12,20200
2022-10-22,"Sky Ridge","5.8 R",,https://www.mountainproject.com/route/105826816/sky-ridge,3,"Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (1) Northeast Face",3.1,-1,Lead,Onsight,Trad,,200,2100
2022-10-21,"Ring of Fire",5.11d,"I thought it was earth boys (10b) so I went bolt to bolt v angrily ",https://www.mountainproject.com/route/105789153/ring-of-fire,1,"Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side",2.8,-1,Lead,Fell/Hung,Sport,,,5500
2022-10-04,"Double Dutch Scotty",5.8,,https://www.mountainproject.com/route/113839882/double-dutch-scotty,1,"Oregon > Portland & The Gorge > Madrone Wall > (4) Main Wall",3.0,-1,Lead,Flash,Trad,,50,2100
2022-10-03,Orangotang,5.10-,,https://www.mountainproject.com/route/114806856/orangotang,1,"Oregon > Portland & The Gorge > Madrone Wall > (2) Orange Wall",2.2,-1,Lead,,Sport,,50,2700
2022-10-03,"Tangerine Dream",5.10a,,https://www.mountainproject.com/route/113757731/tangerine-dream,1,"Oregon > Portland & The Gorge > Madrone Wall > (2) Orange Wall",2.7,-1,Lead,Flash,Trad,,60,2600
2022-09-22,"Dirty Deeds (aka Silver Streak)",5.10b,"After beans the coldest of cold onsights 
",https://www.mountainproject.com/route/105835093/dirty-deeds-aka-silver-streak,1,"Oregon > Mt. Hood National Forest > French's Dome",2.9,-1,Lead,Onsight,Sport,5.10+,60,2900
2022-09-20,"Wolf Point",5.9,,https://www.mountainproject.com/route/109610597/wolf-point,1,"Oregon > Mt. Hood National Forest > Klinger Spring > (4) Wolf Point",2.9,-1,Lead,Onsight,Sport,,80,2400
2022-09-20,"GSR (Great Sport Route)",5.7+,,https://www.mountainproject.com/route/109610582/gsr-great-sport-route,1,"Oregon > Mt. Hood National Forest > Klinger Spring > (4) Wolf Point",2.8,-1,Lead,Flash,Sport,,95,1900
2022-09-01,"The Spirit of Squamish",5.8,,https://www.mountainproject.com/route/120765388/the-spirit-of-squamish,8,"International > North America > Canada > British Columbia > Squamish > Shannon Falls > Shannon Falls Wall",3.5,3,Lead,,Trad,,700,2100
2022-09-01,"The Zip",5.10a,,https://www.mountainproject.com/route/105941644/the-zip,1,"International > North America > Canada > British Columbia > Squamish > The Smoke Bluffs > The Zip > The Zip (South)",3.8,-1,Lead,Onsight,Trad,,70,2600
2022-08-29,"St. Vitus' Dance",5.9,,https://www.mountainproject.com/route/105843781/st-vitus-dance,5,"International > North America > Canada > British Columbia > Squamish > Stawamus Chief > The Apron > North Apron",3.4,-1,Lead,,Trad,,600,2400
2022-08-29,"Star Chek",5.8+,,https://www.mountainproject.com/route/107104796/star-chek,3,"International > North America > Canada > British Columbia > Sea to Sky (Squamish to Whistler) > The Gorge > Galaxy Buttress",3.5,-1,Lead,Flash,Sport,5.7,400,2200
2022-08-28,"Frontside 180",5.7,,https://www.mountainproject.com/route/117387778/frontside-180,10,"International > North America > Canada > British Columbia > Sea to Sky (Squamish to Whistler) > Chek > Electric Avenue > Mt. Chek",3.1,-1,Lead,Flash,Sport,5.6,720,1800
2022-08-28,"The Torii Gate",5.10c,,https://www.mountainproject.com/route/116961864/the-torii-gate,1,"International > North America > Canada > British Columbia > Sea to Sky (Squamish to Whistler) > Chek > Electric Avenue > Electric Avenue East Face",3.2,-1,Lead,,Sport,,42,3200
2022-08-27,"Zigidy Zags",5.10a,,https://www.mountainproject.com/route/110154130/zigidy-zags,1,"International > North America > Canada > British Columbia > Squamish > The Smoke Bluffs > Cabin Boy's Office",2.1,-1,TR,,Trad,,65,2600
2022-08-27,"Way of the Wife",5.10b,,https://www.mountainproject.com/route/107813937/way-of-the-wife,1,"International > North America > Canada > British Columbia > Squamish > The Smoke Bluffs > Cabin Boy's Office",2.7,-1,Lead,Flash,"Trad, Sport",,70,2900
2022-08-27,"The Lumpy Way",5.10b,,https://www.mountainproject.com/route/110154136/the-lumpy-way,1,"International > North America > Canada > British Columbia > Squamish > The Smoke Bluffs > Cabin Boy's Office",2.4,-1,Lead,Onsight,Sport,,65,2900
2022-08-27,Superfly,V4,,https://www.mountainproject.com/route/106034519/superfly,1,"International > North America > Canada > British Columbia > Squamish > Stawamus Chief > Grand Wall Boulders > (k) Superfly",3.6,-1,Attempt,,Boulder,,,20400
2022-08-27,Superdyke,V3+,,https://www.mountainproject.com/route/110653275/superdyke,1,"International > North America > Canada > British Columbia > Squamish > Stawamus Chief > Grand Wall Boulders > (n) Easy Chair",3.2,-1,Attempt,,Boulder,,,20310
2022-08-27,"Speech Therapy",V3,,https://www.mountainproject.com/route/112030400/speech-therapy,1,"International > North America > Canada > British Columbia > Squamish > Stawamus Chief > Grand Wall Boulders > (n) Easy Chair",2.6,-1,Flash,,Boulder,,,20300
2022-08-26,"Fissureman's Friend",5.8,,https://www.mountainproject.com/route/107246839/fissuremans-friend,1,"International > North America > Canada > British Columbia > Squamish > The Smoke Bluffs > Island in the Sky",2.6,-1,Lead,Flash,Trad,,85,2100
2022-08-26,"Gang of Foreplay",5.10a,,https://www.mountainproject.com/route/107246850/gang-of-foreplay,2,"International > North America > Canada > British Columbia > Squamish > The Smoke Bluffs > Island in the Sky",2.8,-1,Lead,Flash,Trad,5.9,100,2600
2022-07-30,"Balrog's S&M Whip",5.10c,,https://www.mountainproject.com/route/106985408/balrogs-sm-whip,1,"Texas > Austin Area > Monster Rock > Dungeons and Dragons Wall & J.R.R. Tolkein Wall",2.7,-1,Lead,Onsight,Sport,,30,3200
2022-07-30,"Goblin Mutant","5.11a PG13",,https://www.mountainproject.com/route/109441024/goblin-mutant,1,"Texas > Austin Area > Monster Rock > Horror Movie Wall",3.1,3,Lead,,Sport,5.10c,35,4600
2022-07-30,"Insane Whispering from a Yuggothian Braincase",5.11b,,https://www.mountainproject.com/route/108761456/insane-whispering-from-a-yuggothian-braincase,1,"Texas > Austin Area > Monster Rock > Lovecraftian Madness Wall",3.7,-1,Lead,Fell/Hung,Sport,,,4900
2022-07-30,"Icy Touch of a Dimensional Shambler",5.10b,,https://www.mountainproject.com/route/106929508/icy-touch-of-a-dimensional-shambler,1,"Texas > Austin Area > Monster Rock > Lovecraftian Madness Wall",2.3,-1,Lead,Onsight,Sport,,30,2900
2022-07-05,Lawsuit,5.10-,,https://www.mountainproject.com/route/105750124/lawsuit,1,"Colorado > Golden > Clear Creek Canyon > Wall of Justice",1.7,-1,Lead,Flash,Sport,,,2700
2022-07-05,"Officer Friendly",5.11b/c,,https://www.mountainproject.com/route/105750118/officer-friendly,1,"Colorado > Golden > Clear Creek Canyon > Wall of Justice",3.1,-1,Lead,Fell/Hung,Sport,,45,5100
2022-07-04,"The Young and the Rackless",5.9,"Everything went wrong 
",https://www.mountainproject.com/route/105762150/the-young-and-the-rackless,3,"Colorado > Boulder > Boulder Canyon > Blob Rock Area > East Blob > Upper East Face",3.0,-1,Follow,,Sport,,300,2400
2022-07-02,Aretnophobia,5.11a,,https://www.mountainproject.com/route/107156573/aretnophobia,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.7,-1,Lead,Onsight,Sport,,70,4600
2022-07-02,"The Whopper",5.9,,https://www.mountainproject.com/route/111097367/the-whopper,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.3,-1,Lead,Onsight,Sport,,50,2400
2022-07-02,Lambada,5.10a/b,,https://www.mountainproject.com/route/106281067/lambada,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.5,-1,Lead,Flash,Sport,,60,2800
2022-07-02,"Venice Beach",5.8,,https://www.mountainproject.com/route/106506935/venice-beach,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.1,-1,Lead,Onsight,Sport,,75,2100
2022-06-25,"Mindflayer's Tentacles",5.10a/b,,https://www.mountainproject.com/route/108761953/mindflayers-tentacles,1,"Texas > Austin Area > Monster Rock > Dungeons and Dragons Wall & J.R.R. Tolkein Wall",2.6,3,Lead,,Sport,5.10a,50,2800
2022-06-25,"Kraken's Deadly Dance at Sea",5.8,,https://www.mountainproject.com/route/108761939/krakens-deadly-dance-at-sea,1,"Texas > Austin Area > Monster Rock > Dungeons and Dragons Wall & J.R.R. Tolkein Wall",2.3,-1,Lead,,Sport,,35,2100
2022-06-25,"Swordmaiden of Rohan",5.6,,https://www.mountainproject.com/route/108761923/swordmaiden-of-rohan,1,"Texas > Austin Area > Monster Rock > Dungeons and Dragons Wall & J.R.R. Tolkein Wall",2.7,-1,Lead,,Sport,,50,1600
2022-06-25,"Texas Chainsaw Massacre","5.11b PG13",,https://www.mountainproject.com/route/113262861/texas-chainsaw-massacre,1,"Texas > Austin Area > Monster Rock > Horror Movie Wall",2.9,-1,Lead,Fell/Hung,Sport,,30,4900
2022-06-25,"Goblin Mutant","5.11a PG13",,https://www.mountainproject.com/route/109441024/goblin-mutant,1,"Texas > Austin Area > Monster Rock > Horror Movie Wall",3.1,3,Lead,Onsight,Sport,5.10c,35,4600
